ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation,Specific_food_categories,preferred_activities,Travel_Preferences,Preferred_cuisines,Climate_preference
464280,Male,Yes,47,Yes,Entertainment,1.0,Low,4.0,C,"vegetarian,","shopping,",",","Eastern,","mild,"
460993,Male,Yes,61,Yes,Artist,1.0,Average,4.0,C,spicy,"shopping,","leisure,",Fusion,cold
464227,Male,Yes,89,Yes,Lawyer,0.0,High,2.0,C,"vegetarian,",cultural,adventure,"Chinese,",cold
461141,Male,Yes,55,No,Homemaker,2.0,Low,1.0,A,local,scuba,adventure,Fusion,cold
467282,Female,Yes,43,Yes,Artist,4.0,Average,2.0,A,"vegetarian,","diving,","leisure,",Middle,"mild,"
459790,Male,No,28,No,Doctor,10.0,Low,3.0,C,exotic,"hiking,","leisure,","Chinese,","warm,"
464670,Male,Yes,42,No,Entertainment,0.0,Average,4.0,B,dishes,cultural,"business,",Fusion,"warm,"
461136,Male,No,59,Yes,Artist,1.0,Low,1.0,B,"cuisine,","shopping,",",","Western,",cold
460283,Male,Yes,43,Yes,Doctor,14.0,Low,2.0,A,exotic,"shopping,",",",Fusion,cold
460337,Female,No,42,Yes,Marketing,10.0,Low,3.0,D,dishes,"hiking,","leisure,","Indian,","mild,"
463275,Male,Yes,29,No,Entertainment,7.0,Average,2.0,D,"food,","hiking,",",",Middle,"warm,"
466861,Female,No,21,No,Healthcare,8.0,Low,7.0,D,exotic,tours,"leisure,",Middle,cold
463177,Male,No,41,Yes,Entertainment,7.0,Low,2.0,D,local,"diving,",",","Eastern,","mild,"
461874,Male,Yes,48,Yes,Doctor,0.0,Average,3.0,A,spicy,tours,",","Eastern,","mild,"
462506,Male,No,31,No,Healthcare,1.0,Low,4.0,C,local,"shopping,",adventure,"Eastern,","mild,"
466868,Male,No,26,Yes,Doctor,4.0,Low,3.0,A,local,scuba,",",Middle,"warm,"
461253,Female,No,18,No,Healthcare,0.0,Low,5.0,D,local,"shopping,","business,","Western,",cold
461830,Male,Yes,42,Yes,Executive,1.0,High,3.0,C,"vegetarian,",tours,",",Fusion,"mild,"
464748,Female,Yes,52,No,Engineer,9.0,Average,5.0,B,"seafood,",scuba,"leisure,","Chinese,","hot,"
461904,Female,Yes,50,Yes,Artist,4.0,Average,2.0,C,"food,","hiking,",",","Chinese,","hot,"
467562,Male,Yes,71,Yes,Executive,0.0,High,3.0,A,local,tours,"leisure,",Fusion,"hot,"
465168,Female,Yes,59,No,Entertainment,8.0,Average,2.0,B,exotic,scuba,",","Western,","warm,"
459162,Female,Yes,85,Yes,Lawyer,0.0,High,2.0,A,spicy,cultural,"business,","Western,","hot,"
462831,Male,Yes,29,No,Executive,1.0,High,3.0,D,"seafood,",scuba,",","Chinese,",cold
465576,Male,Yes,43,No,Executive,4.0,Average,5.0,A,"food,","hiking,",adventure,"Western,","mild,"
464474,Female,No,52,Yes,Artist,1.0,Low,1.0,A,"seafood,","diving,","business,",Fusion,cold
465169,Female,No,59,Yes,Doctor,0.0,Low,4.0,B,"vegetarian,","diving,","business,",Fusion,"mild,"
460235,Female,No,23,No,Healthcare,1.0,Low,3.0,D,"seafood,",tours,"business,","Chinese,",cold
462580,Female,No,39,Yes,Artist,0.0,Low,1.0,B,spicy,"hiking,","business,","Indian,","mild,"
467313,Male,Yes,39,Yes,Entertainment,1.0,Average,2.0,B,"cuisine,","hiking,",",","Western,","hot,"
460400,Female,Yes,46,Yes,Entertainment,5.0,Low,2.0,A,spicy,tours,"business,",Middle,cold
463406,Male,No,33,No,Marketing,0.0,Low,4.0,C,"food,",scuba,"leisure,","Indian,","hot,"
459135,Male,Yes,53,Yes,Executive,0.0,High,4.0,C,dishes,"hiking,","business,","Western,","hot,"
462972,Female,Yes,62,Yes,Artist,1.0,Low,1.0,B,"cuisine,","diving,",",",Fusion,cold
466284,Male,Yes,46,Yes,Artist,1.0,Average,5.0,C,"cuisine,",scuba,"business,",Middle,"mild,"
464410,Male,Yes,40,Yes,Artist,0.0,Average,2.0,C,"seafood,","diving,","leisure,",Fusion,"warm,"
466005,Male,No,62,Yes,Entertainment,1.0,Low,4.0,C,"vegetarian,","shopping,",adventure,"Chinese,",cold
459206,Female,No,25,No,Artist,1.0,Low,3.0,C,"vegetarian,","surfing,",",","Western,","hot,"
461156,Male,No,22,No,Marketing,3.0,Low,6.0,D,exotic,"diving,",",",Fusion,"hot,"
465515,Female,Yes,47,Yes,Artist,1.0,High,6.0,B,"food,","shopping,","leisure,","Indian,","warm,"
460883,Male,Yes,68,Yes,Artist,0.0,High,2.0,B,"seafood,","hiking,",adventure,Fusion,cold
465380,Male,No,25,No,Entertainment,5.0,Low,2.0,D,"seafood,","surfing,","business,","Western,","hot,"
461218,Male,Yes,27,No,Executive,0.0,Low,6.0,D,"vegetarian,",tours,"leisure,","Chinese,",cold
467186,Male,Yes,38,Yes,Entertainment,2.0,Average,3.0,B,local,"shopping,","leisure,","Western,","mild,"
461859,Female,Yes,46,No,Artist,5.0,Low,5.0,C,"cuisine,",tours,"business,","Indian,",cold
467821,Female,Yes,37,Yes,Artist,1.0,Low,2.0,C,spicy,scuba,",",Middle,"mild,"
462525,Female,Yes,41,Yes,Artist,0.0,Average,2.0,C,"seafood,",tours,adventure,"Eastern,","mild,"
462787,Female,No,29,No,Artist,1.0,Low,1.0,A,local,scuba,",",Fusion,"warm,"
459055,Female,No,19,No,Entertainment,1.0,Low,5.0,D,"food,","shopping,",",","Chinese,","hot,"
462605,Male,Yes,82,No,Executive,1.0,High,2.0,D,dishes,tours,"leisure,","Western,",cold
461252,Female,Yes,48,Yes,Doctor,1.0,Low,1.0,D,exotic,"diving,",",","Eastern,","hot,"
464340,Male,Yes,67,Yes,Artist,1.0,High,2.0,B,"cuisine,","surfing,",adventure,"Western,","mild,"
461872,Female,Yes,77,Yes,Lawyer,0.0,High,2.0,B,exotic,tours,"business,",Fusion,cold
467423,Male,Yes,61,Yes,Artist,0.0,Low,1.0,B,"vegetarian,","surfing,",adventure,Middle,cold
463865,Male,Yes,46,Yes,Artist,0.0,Average,5.0,B,"cuisine,","shopping,",adventure,"Eastern,","mild,"
458984,Male,Yes,39,Yes,Artist,0.0,Average,3.0,C,"seafood,",tours,adventure,"Western,","mild,"
459142,Female,Yes,89,Yes,Artist,0.0,High,3.0,C,local,cultural,",","Eastern,","hot,"
466389,Female,Yes,47,Yes,Engineer,0.0,Average,2.0,A,"seafood,",scuba,"leisure,","Western,","hot,"
460632,Female,No,22,No,Healthcare,0.0,Low,3.0,D,local,"surfing,",adventure,"Western,","hot,"
465626,Female,No,42,Yes,Artist,7.0,Low,3.0,C,"seafood,",cultural,"leisure,","Eastern,",cold
461768,Male,Yes,69,Yes,Artist,0.0,High,2.0,C,dishes,"shopping,",adventure,"Indian,",cold
462242,Female,No,30,Yes,Entertainment,0.0,Low,5.0,D,"food,",cultural,"leisure,","Chinese,","mild,"
466949,Male,Yes,39,No,Executive,12.0,High,7.0,B,"seafood,","diving,","business,","Western,","hot,"
465479,Male,No,27,No,Artist,1.0,Low,1.0,D,spicy,"diving,",adventure,Middle,cold
464845,Male,Yes,30,No,Engineer,1.0,Average,3.0,A,"vegetarian,","hiking,",",","Chinese,","hot,"
465066,Male,Yes,47,Yes,Executive,7.0,High,4.0,C,local,"shopping,","business,","Western,","warm,"
466817,Female,Yes,81,No,Lawyer,0.0,High,2.0,B,exotic,"shopping,",adventure,"Chinese,","mild,"
466436,Male,Yes,42,No,Doctor,0.0,Average,3.0,B,exotic,"diving,","leisure,","Indian,","hot,"
467974,Female,No,43,Yes,Artist,1.0,Low,1.0,B,"seafood,","hiking,","leisure,","Eastern,","warm,"
460341,Female,No,31,No,Entertainment,11.0,Low,5.0,D,"seafood,",cultural,"leisure,",Middle,"mild,"
467463,Female,Yes,39,Yes,Artist,8.0,Average,3.0,B,"seafood,","diving,","business,","Indian,",cold
466235,Female,Yes,57,Yes,Artist,0.0,Average,4.0,C,local,"surfing,",",","Indian,","warm,"
466094,Female,No,31,No,Healthcare,0.0,Low,3.0,B,spicy,"shopping,",adventure,"Western,","hot,"
461451,Female,No,28,Yes,Engineer,1.0,Low,6.0,A,"cuisine,","diving,","leisure,","Western,",cold
460473,Male,Yes,58,Yes,Artist,0.0,Average,2.0,B,"cuisine,","diving,",",",Middle,"mild,"
461786,Male,Yes,71,Yes,Lawyer,0.0,High,2.0,C,exotic,"hiking,","business,","Indian,","hot,"
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,B,exotic,"shopping,",",","Indian,","hot,"
460124,Female,No,43,Yes,Artist,1.0,Low,3.0,A,"vegetarian,","hiking,","business,",Fusion,"hot,"
459910,Male,Yes,69,Yes,Artist,1.0,Low,2.0,B,"cuisine,","hiking,",",",Middle,cold
464082,Male,Yes,77,Yes,Lawyer,0.0,Low,1.0,A,local,"shopping,","leisure,",Middle,cold
461487,Male,Yes,50,Yes,Artist,1.0,Average,4.0,C,"seafood,","hiking,",",","Indian,",cold
465188,Female,Yes,50,Yes,Artist,1.0,Average,4.0,B,"vegetarian,",tours,"leisure,","Eastern,","mild,"
467255,Female,No,40,Yes,Healthcare,6.0,Low,2.0,D,local,"surfing,","business,",Fusion,"hot,"
466993,Female,Yes,43,Yes,Engineer,9.0,Average,2.0,C,"vegetarian,",scuba,"business,",Middle,"warm,"
464403,Female,Yes,65,Yes,Lawyer,0.0,High,3.0,C,local,scuba,",",Middle,cold
461518,Female,Yes,46,Yes,Artist,0.0,Average,4.0,B,spicy,tours,",","Indian,","mild,"
464848,Male,Yes,35,No,Entertainment,1.0,Average,4.0,B,exotic,"surfing,","business,","Indian,","mild,"
460715,Female,Yes,86,No,Lawyer,0.0,High,2.0,A,"cuisine,","shopping,",adventure,"Chinese,","mild,"
466963,Male,No,63,No,Entertainment,7.0,Low,1.0,A,"cuisine,","shopping,",",","Eastern,","mild,"
466508,Female,Yes,40,Yes,Artist,9.0,Average,5.0,B,local,"shopping,",",",Fusion,"warm,"
460125,Female,Yes,55,Yes,Artist,10.0,Low,1.0,B,"cuisine,","surfing,","business,","Indian,","warm,"
462325,Male,No,37,Yes,Healthcare,1.0,Low,4.0,B,local,tours,",","Chinese,","warm,"
461537,Male,No,31,Yes,Artist,0.0,Low,1.0,B,"cuisine,","surfing,",adventure,"Western,",cold
461679,Male,No,28,Yes,Healthcare,4.0,Low,4.0,D,exotic,cultural,"leisure,",Middle,"mild,"
463559,Female,Yes,48,Yes,Engineer,1.0,High,3.0,B,"food,","surfing,","leisure,","Western,","mild,"
467018,Male,Yes,57,Yes,Artist,1.0,Average,5.0,C,exotic,"surfing,",adventure,"Western,","hot,"
466104,Male,Yes,81,Yes,Lawyer,1.0,Low,1.0,B,local,"hiking,",",","Eastern,","warm,"
467825,Female,No,21,No,Marketing,1.0,Low,8.0,C,"cuisine,",scuba,adventure,Fusion,"hot,"
466599,Female,No,33,Yes,Healthcare,1.0,Low,2.0,C,exotic,scuba,adventure,"Eastern,","warm,"
466724,Male,No,38,Yes,Artist,0.0,Low,2.0,B,spicy,"shopping,",adventure,"Indian,","mild,"
467881,Female,No,33,Yes,Artist,10.0,Low,1.0,A,exotic,tours,adventure,"Indian,",cold
462578,Male,Yes,38,Yes,Artist,8.0,Average,2.0,B,"vegetarian,","shopping,","leisure,",Middle,cold
459177,Female,Yes,39,Yes,Artist,1.0,Average,4.0,A,spicy,"diving,",adventure,Fusion,"mild,"
459232,Female,Yes,59,Yes,Artist,0.0,High,2.0,C,spicy,cultural,"business,","Western,",cold
467019,Male,Yes,80,Yes,Lawyer,1.0,Low,1.0,C,"seafood,",cultural,",","Eastern,",cold
462122,Male,Yes,42,No,Entertainment,6.0,Low,3.0,B,spicy,"hiking,",",",Fusion,"warm,"
459776,Male,Yes,75,Yes,Lawyer,2.0,Low,1.0,D,"vegetarian,",cultural,"business,",Fusion,"hot,"
466074,Female,No,29,No,Engineer,9.0,Low,2.0,A,dishes,tours,adventure,"Indian,","warm,"
461528,Female,No,33,Yes,Engineer,1.0,Low,2.0,A,"cuisine,",scuba,"business,","Western,","hot,"
464375,Female,Yes,63,Yes,Artist,1.0,Low,2.0,B,"cuisine,",tours,"leisure,","Indian,",cold
460138,Male,No,33,Yes,Entertainment,9.0,Low,6.0,D,"food,",scuba,",","Eastern,",cold
460232,Male,No,22,No,Healthcare,8.0,Low,4.0,D,dishes,tours,",",Middle,cold
464444,Male,Yes,36,Yes,Artist,8.0,Average,2.0,C,local,"shopping,",",","Eastern,","warm,"
467783,Female,Yes,53,Yes,Artist,0.0,Average,3.0,C,"seafood,","diving,",adventure,"Chinese,",cold
460497,Male,Yes,35,Yes,Entertainment,6.0,Low,5.0,D,"seafood,",cultural,"leisure,","Indian,","hot,"
465124,Female,Yes,29,Yes,Healthcare,6.0,Average,2.0,A,"food,","diving,",adventure,Middle,"mild,"
464602,Female,Yes,31,Yes,Healthcare,0.0,Low,1.0,D,spicy,scuba,"leisure,","Chinese,",cold
465581,Male,Yes,38,Yes,Artist,0.0,Low,4.0,A,spicy,"diving,",",","Eastern,","hot,"
462750,Male,No,22,No,Healthcare,9.0,Low,8.0,D,local,"shopping,",adventure,"Indian,",cold
461258,Female,Yes,57,Yes,Artist,1.0,Average,3.0,C,"food,",tours,adventure,"Eastern,","mild,"
464958,Female,Yes,42,No,Engineer,1.0,Average,6.0,B,local,"diving,",adventure,"Indian,","mild,"
462268,Female,Yes,77,Yes,Lawyer,6.0,High,2.0,B,local,"surfing,","business,",Fusion,"warm,"
460920,Male,Yes,79,Yes,Lawyer,1.0,High,2.0,C,spicy,tours,"business,",Fusion,"warm,"
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,B,exotic,scuba,"business,","Chinese,",cold
461712,Female,Yes,42,Yes,Artist,1.0,Low,2.0,A,exotic,scuba,"leisure,","Eastern,",cold
461846,Female,No,72,Yes,Artist,1.0,Low,2.0,B,local,cultural,",","Indian,","hot,"
464315,Male,Yes,71,No,Executive,1.0,Average,2.0,C,local,cultural,"leisure,","Eastern,","hot,"
467607,Female,No,25,No,Engineer,9.0,Low,1.0,D,"vegetarian,","surfing,","leisure,","Eastern,",cold
465224,Male,Yes,61,Yes,Executive,0.0,Low,3.0,D,"vegetarian,","diving,",adventure,"Chinese,","hot,"
463181,Male,Yes,48,Yes,Doctor,5.0,Average,3.0,B,exotic,tours,adventure,Fusion,cold
467932,Female,No,28,No,Healthcare,0.0,Low,4.0,D,spicy,"surfing,",adventure,"Western,","mild,"
466876,Female,Yes,43,Yes,Entertainment,0.0,Average,2.0,C,local,"shopping,",",","Indian,","hot,"
464071,Male,Yes,82,Yes,Lawyer,0.0,High,2.0,B,"cuisine,",tours,"business,","Western,",cold
464202,Male,Yes,40,Yes,Artist,14.0,Low,1.0,A,spicy,"surfing,",",","Chinese,",cold
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,D,"cuisine,","shopping,","leisure,","Eastern,","hot,"
461932,Female,No,21,No,Healthcare,3.0,Low,2.0,D,local,"surfing,",",",Middle,cold
467280,Female,No,28,No,Entertainment,10.0,Low,2.0,D,exotic,tours,adventure,"Western,",cold
463658,Male,Yes,43,Yes,Artist,3.0,Average,3.0,C,"vegetarian,",tours,",","Western,",cold
460579,Female,Yes,38,No,Engineer,0.0,Average,5.0,A,"vegetarian,",cultural,",","Indian,","mild,"
462310,Male,Yes,63,Yes,Artist,5.0,Average,4.0,C,dishes,scuba,"business,","Western,","warm,"
460321,Male,Yes,25,Yes,Artist,3.0,Average,2.0,B,dishes,tours,",","Eastern,","warm,"
464537,Male,Yes,41,Yes,Artist,8.0,Average,3.0,A,"vegetarian,","hiking,","business,",Fusion,cold
467346,Male,Yes,37,Yes,Artist,1.0,Average,3.0,C,"vegetarian,","shopping,","business,","Chinese,","mild,"
466126,Female,Yes,57,No,Engineer,0.0,Low,1.0,B,local,tours,"leisure,",Fusion,"mild,"
464058,Male,Yes,86,Yes,Healthcare,0.0,Low,1.0,D,"food,",scuba,",","Indian,","mild,"
462232,Male,Yes,56,No,Executive,1.0,High,8.0,A,local,"shopping,",",","Western,",cold
463034,Female,No,27,Yes,Homemaker,9.0,Low,1.0,D,"vegetarian,","hiking,","leisure,","Chinese,","warm,"
459543,Male,Yes,70,No,Executive,1.0,High,2.0,A,"cuisine,","surfing,","business,","Western,",cold
459635,Female,No,22,No,Healthcare,8.0,Low,4.0,D,"seafood,","diving,",adventure,Fusion,"mild,"
464097,Male,Yes,35,Yes,Doctor,5.0,High,2.0,D,dishes,cultural,adventure,Middle,"warm,"
466930,Male,No,31,No,Healthcare,2.0,Low,2.0,A,"seafood,",tours,",",Fusion,"mild,"
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,C,"seafood,",tours,",",Fusion,"warm,"
465387,Female,Yes,43,Yes,Artist,0.0,Low,2.0,C,"vegetarian,",cultural,adventure,Middle,cold
463246,Female,Yes,38,No,Engineer,9.0,Low,2.0,A,"seafood,",tours,adventure,Middle,"hot,"
462241,Female,No,28,No,Entertainment,1.0,Low,4.0,D,"seafood,","surfing,",",","Western,",cold
463283,Female,No,48,Yes,Artist,1.0,Low,1.0,B,"cuisine,",scuba,",","Chinese,",cold
466983,Female,Yes,41,Yes,Artist,8.0,Average,2.0,C,spicy,"surfing,",adventure,"Western,",cold
462812,Female,No,29,No,Healthcare,0.0,Low,3.0,C,local,scuba,"business,","Indian,",cold
462496,Male,Yes,45,No,Artist,1.0,Average,3.0,A,spicy,scuba,"leisure,",Fusion,"warm,"
460405,Female,No,41,Yes,Entertainment,5.0,Low,2.0,D,local,"shopping,",",","Indian,","warm,"
460757,Female,Yes,28,No,Homemaker,9.0,High,3.0,A,"cuisine,","surfing,","leisure,",Middle,"warm,"
466546,Female,Yes,69,Yes,Lawyer,1.0,High,2.0,B,exotic,"shopping,","business,",Fusion,"mild,"
459138,Male,Yes,53,Yes,Artist,1.0,Average,3.0,C,exotic,"shopping,",adventure,Middle,"warm,"
459194,Female,Yes,81,Yes,Lawyer,1.0,High,2.0,C,local,"diving,",",","Western,","warm,"
465043,Male,Yes,48,Yes,Doctor,9.0,Average,5.0,C,"food,","surfing,",adventure,"Eastern,","mild,"
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,C,exotic,"diving,",adventure,"Chinese,",cold
467677,Male,Yes,57,No,Entertainment,0.0,High,3.0,D,local,"surfing,",",",Fusion,"hot,"
463279,Male,No,27,No,Entertainment,0.0,Low,3.0,A,"vegetarian,",scuba,",","Indian,","warm,"
460395,Female,No,27,Yes,Entertainment,8.0,Low,3.0,D,"cuisine,","shopping,","business,","Eastern,",cold
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,B,"seafood,","surfing,","leisure,","Western,","warm,"
461309,Female,No,21,No,Healthcare,1.0,Low,4.0,D,"cuisine,","diving,",",","Chinese,",cold
459310,Male,No,38,Yes,Entertainment,1.0,Low,2.0,D,"vegetarian,",cultural,"leisure,","Chinese,","hot,"
459786,Male,Yes,57,No,Marketing,1.0,High,3.0,A,spicy,"surfing,","business,","Eastern,","hot,"
467215,Female,Yes,78,Yes,Lawyer,1.0,High,2.0,C,dishes,"surfing,","business,","Eastern,","warm,"
460613,Female,Yes,46,Yes,Homemaker,8.0,Average,3.0,C,dishes,tours,adventure,Fusion,"mild,"
461682,Male,Yes,75,No,Executive,1.0,High,2.0,C,"seafood,",cultural,"leisure,",Middle,"hot,"
465605,Female,Yes,52,Yes,Engineer,4.0,Low,1.0,B,spicy,cultural,adventure,"Indian,",cold
463896,Female,No,25,No,Homemaker,0.0,Low,3.0,C,"cuisine,","hiking,","leisure,",Middle,cold
463323,Male,Yes,31,Yes,Healthcare,2.0,Low,2.0,D,exotic,"shopping,",",","Western,",cold
464033,Female,No,18,No,Healthcare,1.0,Low,4.0,D,dishes,tours,"business,","Eastern,","mild,"
465456,Female,Yes,59,Yes,Artist,3.0,High,5.0,B,dishes,"diving,","business,","Western,","hot,"
467831,Male,Yes,39,Yes,Artist,0.0,Average,2.0,C,"seafood,","shopping,","business,","Western,","mild,"
464285,Female,No,25,Yes,Artist,9.0,Low,1.0,B,"food,","diving,",",","Chinese,","warm,"
465697,Female,Yes,47,No,Artist,7.0,Low,1.0,C,spicy,"diving,","leisure,","Eastern,",cold
465199,Male,Yes,32,Yes,Entertainment,1.0,Low,2.0,A,"cuisine,",tours,"business,","Eastern,","mild,"
466057,Female,Yes,38,No,Doctor,1.0,Average,2.0,D,"food,",scuba,",","Indian,","mild,"
467327,Male,Yes,52,Yes,Artist,3.0,Average,4.0,C,"seafood,","shopping,",adventure,Middle,"mild,"
460495,Male,No,21,No,Healthcare,0.0,Low,6.0,D,"food,","surfing,",",","Western,","warm,"
466180,Male,Yes,70,No,Lawyer,0.0,Low,1.0,B,spicy,"hiking,",",","Chinese,",cold
467954,Male,No,31,No,Healthcare,8.0,Low,4.0,D,"seafood,",tours,"leisure,",Middle,"mild,"
467915,Female,No,23,No,Doctor,0.0,Low,4.0,C,"seafood,","surfing,","leisure,","Eastern,","mild,"
464786,Male,No,33,No,Marketing,1.0,Low,3.0,D,"cuisine,",scuba,",","Eastern,","warm,"
459220,Female,Yes,77,Yes,Lawyer,1.0,High,2.0,A,"cuisine,",cultural,",","Indian,","warm,"
461196,Female,Yes,42,Yes,Engineer,8.0,Low,2.0,D,"vegetarian,","hiking,",adventure,"Chinese,","mild,"
465069,Male,Yes,73,Yes,Healthcare,1.0,Average,3.0,C,"food,","diving,","business,",Fusion,"warm,"
464959,Female,Yes,40,Yes,Engineer,1.0,Average,6.0,B,local,cultural,adventure,"Eastern,","warm,"
460537,Female,No,33,Yes,Artist,0.0,Low,3.0,A,local,cultural,adventure,Middle,"warm,"
461019,Male,No,18,No,Healthcare,0.0,Low,3.0,D,"cuisine,","hiking,",",","Chinese,","mild,"
461686,Male,Yes,59,Yes,Artist,1.0,Low,2.0,B,local,tours,"leisure,","Eastern,","hot,"
459263,Female,No,32,No,Healthcare,8.0,Low,4.0,D,"vegetarian,",scuba,",",Middle,"mild,"
462947,Female,Yes,46,Yes,Artist,1.0,Low,1.0,B,"seafood,","surfing,","business,","Western,","mild,"
463875,Male,Yes,53,Yes,Entertainment,1.0,Low,3.0,A,dishes,"hiking,","business,","Western,",cold
459704,Male,Yes,41,Yes,Artist,1.0,Average,3.0,B,dishes,tours,",","Eastern,",cold
467741,Male,No,21,No,Healthcare,1.0,Low,3.0,D,spicy,"diving,","leisure,",Fusion,"hot,"
464978,Male,Yes,62,No,Executive,0.0,High,2.0,B,"food,",tours,"leisure,",Middle,"mild,"
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,A,exotic,"shopping,",",","Eastern,",cold
459459,Male,Yes,36,Yes,Artist,4.0,Low,1.0,A,"vegetarian,","shopping,","business,",Fusion,"warm,"
467458,Female,No,28,Yes,Entertainment,0.0,Low,2.0,D,"food,","shopping,",adventure,"Western,","hot,"
459223,Female,Yes,47,Yes,Doctor,1.0,Average,4.0,C,"vegetarian,","surfing,",adventure,"Indian,","warm,"
462296,Female,Yes,46,Yes,Artist,0.0,High,4.0,C,exotic,"surfing,",",","Chinese,","warm,"
466625,Male,Yes,49,Yes,Artist,0.0,Average,2.0,C,dishes,"hiking,","business,","Western,",cold
462043,Male,No,33,No,Healthcare,0.0,Low,5.0,C,"cuisine,","hiking,","leisure,","Indian,","hot,"
466777,Female,Yes,49,Yes,Homemaker,8.0,Average,2.0,C,"seafood,","hiking,",",","Indian,","warm,"
459959,Male,Yes,25,Yes,Artist,9.0,Low,4.0,D,"vegetarian,","surfing,","business,",Fusion,"warm,"
462470,Male,Yes,80,Yes,Executive,3.0,Low,1.0,B,spicy,"surfing,",adventure,Middle,cold
460805,Male,No,36,Yes,Healthcare,8.0,Low,4.0,A,exotic,"surfing,","business,","Western,","mild,"
460026,Male,No,26,No,Engineer,7.0,Low,1.0,D,"food,",cultural,"leisure,","Chinese,","mild,"
463244,Female,Yes,45,No,Doctor,1.0,Low,1.0,B,"vegetarian,",scuba,"leisure,","Western,","warm,"
462032,Female,Yes,69,Yes,Artist,0.0,Low,2.0,C,local,cultural,"leisure,","Eastern,","hot,"
467291,Male,Yes,53,Yes,Entertainment,1.0,Average,4.0,D,spicy,"surfing,","business,","Eastern,","hot,"
467847,Male,Yes,41,Yes,Artist,8.0,High,2.0,A,exotic,"shopping,","business,","Indian,","mild,"
462243,Male,Yes,43,No,Executive,1.0,Low,4.0,A,"vegetarian,",cultural,"business,","Eastern,",cold
466626,Female,Yes,51,Yes,Artist,1.0,Average,2.0,C,dishes,tours,"leisure,",Fusion,cold
464372,Male,Yes,45,Yes,Artist,1.0,Average,6.0,C,"food,","surfing,",adventure,"Chinese,","warm,"
465005,Male,Yes,50,Yes,Executive,4.0,High,3.0,C,"seafood,","shopping,",adventure,Middle,cold
466185,Male,Yes,57,Yes,Doctor,0.0,Average,4.0,C,spicy,tours,"business,",Fusion,cold
462165,Male,Yes,70,Yes,Lawyer,3.0,High,2.0,D,"seafood,",tours,",","Eastern,","mild,"
464740,Female,Yes,59,No,Artist,1.0,Low,3.0,C,local,"diving,",adventure,Middle,"warm,"
463753,Female,No,30,Yes,Healthcare,0.0,Low,5.0,D,dishes,"hiking,","business,","Eastern,",cold
459852,Male,No,40,Yes,Artist,7.0,Low,1.0,A,local,cultural,",",Middle,cold
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,D,exotic,cultural,"leisure,","Western,","hot,"
463202,Male,No,33,No,Marketing,0.0,Low,3.0,D,"seafood,",cultural,",","Western,","mild,"
466973,Female,Yes,63,Yes,Marketing,2.0,Low,1.0,D,exotic,"surfing,",adventure,Middle,"warm,"
459217,Female,Yes,60,No,Lawyer,1.0,Average,3.0,B,"cuisine,",scuba,adventure,"Indian,",cold
462265,Male,No,31,Yes,Doctor,3.0,Low,4.0,C,exotic,"hiking,","leisure,",Middle,"mild,"
460455,Female,Yes,28,Yes,Homemaker,9.0,Average,2.0,B,exotic,"hiking,",adventure,"Eastern,",cold
462402,Female,Yes,37,No,Entertainment,1.0,Average,2.0,D,"seafood,",cultural,adventure,"Eastern,","warm,"
459386,Male,Yes,70,No,Lawyer,0.0,High,2.0,B,"vegetarian,",tours,",","Indian,",cold
461526,Male,Yes,78,No,Entertainment,0.0,Low,2.0,D,"seafood,",cultural,"leisure,","Indian,",cold
461538,Female,No,38,Yes,Artist,8.0,Low,8.0,B,"vegetarian,","hiking,",",","Western,",cold
460736,Male,No,19,No,Entertainment,0.0,Low,3.0,C,local,cultural,"leisure,","Western,","hot,"
459859,Female,Yes,28,No,Doctor,9.0,Low,1.0,A,"food,",scuba,adventure,"Eastern,","warm,"
466252,Female,Yes,73,No,Executive,0.0,Low,3.0,B,"vegetarian,","shopping,","leisure,",Fusion,"warm,"
462240,Male,Yes,84,No,Lawyer,1.0,High,2.0,A,spicy,"hiking,","leisure,","Indian,",cold
466920,Male,No,21,No,Healthcare,7.0,Low,4.0,D,"food,","diving,",adventure,"Indian,","warm,"
466293,Male,Yes,79,No,Lawyer,0.0,High,2.0,B,"seafood,","diving,",adventure,"Eastern,",cold
